code,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,corruptionSE,ruleOfLawSE,voice,regQual,govEffect,govEffectSE,stabilitySE,voiceSE,corruption,stability,regQualSE,ruleOfLaw,INCOMEPC_growth,INCOMEPC,trade,industrial,manu,agri,urban,HDI,EDU_IDX,Income_Index,life,kaopen,polity2,constant
VNM,1996,36.2,1.7,40.0,2.1,0.3738571,-0.4824266,-0.5808757,-0.48979890000000004,0.2040473,0.1716633,-1.087494,0.21236300000000002,0.2088098,-0.6028319999999999,0.5261845,0.2881397,7.675121125,324.14720689999996,92.7057468,29.72988869,15.17850648,27.75882604,22.563000000000002,0.54,0.42700000000000005,0.45799999999999996,72.2,-1.0,-7.0,1
VNM,1998,36.5,1.5,40.2,1.9,0.34546279999999996,-0.45374490000000006,-0.38261300000000004,-0.46804350000000006,0.2027487,0.204377,-1.347713,0.176869,0.21444610000000003,-0.6856999,0.319941,0.2771687,4.434208905,348.32432620000003,97.00124851,32.49126772,17.14766946,25.78078041,23.371,0.5589999999999999,0.455,0.474,72.8,-1.0,-7.0,1
VNM,2000,36.8,1.5,40.5,1.7,0.34280900000000003,-0.36243790000000004,-0.43991090000000005,-0.568332,0.16375079999999997,0.1789066,-1.238299,0.1678711,0.2028201,-0.7283592,0.4095224,0.24303670000000002,5.6186340779999995,390.0933261,111.41709440000001,36.73077533,18.44690091,24.534582,24.374000000000002,0.579,0.474,0.499,73.3,-1.0,-7.0,1
VNM,2002,37.1,1.3,40.9,1.5,0.3010781,-0.6433960999999999,-0.43739390000000006,-0.5696135999999999,0.1756283,0.1616226,-1.448819,0.1626994,0.1645751,-0.7218186,0.3514955,0.2121913,5.288173400000001,430.0528671,116.6968687,38.48667879,20.45703129,23.02944218,25.511,0.595,0.496,0.514,73.7,-1.0,-7.0,1
VNM,2003,37.2,1.3,41.1,1.5,0.29247490000000004,-0.5810017,-0.4460183,-0.4990683,0.17815889999999998,0.1581438,-1.474383,0.1606972,0.1571536,-0.5614763,0.1270571,0.1765154,5.902507608,480.57979919999997,124.3279544,39.47000781,20.327561,22.54243671,26.092,0.603,0.507,0.522,73.9,-1.0,-7.0,1
VNM,2004,37.3,1.3,41.2,1.4,0.2872855,-0.5679131,-0.4786768,-0.734896,0.1624767,0.16346170000000002,-1.337932,0.1519781,0.15090770000000003,-0.5594633000000001,0.14989370000000002,0.1807646,6.550976322,546.9096057999999,133.01649790000002,40.20874953,20.33742155,21.80769935,26.683000000000003,0.612,0.518,0.5329999999999999,74.1,-1.0,-7.0,1
VNM,2005,37.4,1.3,41.3,1.5,0.2786692,-0.3248107,-0.2346346,-0.7242911999999999,0.160575,0.1731592,-1.403045,0.1461748,0.1496096,-0.5962995,0.4819226,0.1610419,6.559635355,687.4797356,130.714846,38.1311399,18.82328356,19.29997888,27.281,0.616,0.528,0.53,74.3,-1.0,-7.0,1
VNM,2006,37.5,1.3,41.4,1.5,0.2531189,-0.5208681,-0.2475519,-0.7458543000000001,0.1505844,0.1743779,-1.538451,0.1414404,0.1152021,-0.6221038000000001,0.4037779,0.18509479999999998,5.985669403999999,784.3724222999999,138.31362190000002,38.58473103,19.38072563,18.72678545,27.888,0.624,0.539,0.539,74.4,-1.0,-7.0,1
VNM,2007,37.6,1.3,41.5,1.5,0.2441811,-0.49249030000000005,-0.24051039999999999,-0.6293012,0.1533595,0.1954287,-1.526949,0.150241,0.1167797,-0.5622958,0.2521055,0.18658570000000002,6.123607298,906.2841981,154.60538400000002,38.51162485,19.3804145,18.6550997,28.504,0.632,0.55,0.547,74.6,-1.0,-7.0,1
VNM,2008,37.7,1.2,41.7,1.4,0.24640309999999999,-0.4651269,-0.2121504,-0.7071454,0.14520639999999999,0.20037670000000002,-1.4967139999999999,0.1443195,0.11350899999999998,-0.618174,0.16462910000000003,0.1758676,4.65245944,1149.424642,154.31747959999998,37.07769638,18.57965765,20.41314392,29.128,0.64,0.561,0.5529999999999999,74.8,0.0,-7.0,1
VNM,2009,37.8,1.3,41.9,1.5,0.246402,-0.5400581999999999,-0.2552605,-0.5441679,0.1438191,0.1958481,-1.482667,0.1418588,0.1153135,-0.6227548,0.27170959999999994,0.1658042,4.370643753,1217.268555,134.7063177,37.38818638,18.30103546,19.16845987,29.761999999999997,0.6559999999999999,0.598,0.5579999999999999,74.9,0.0,-7.0,1
VNM,2010,37.9,1.3,42.0,1.6,0.2435471,-0.591396,-0.2591378,-0.6235763000000001,0.14183310000000002,0.1949362,-1.496983,0.13738989999999998,0.11388,-0.6165413000000001,0.14840789999999998,0.1641479,5.364180765,1317.8907060000001,152.2173686,32.13189374,12.94635161,18.37848058,30.416999999999998,0.654,0.583,0.5660000000000001,75.1,0.0,-7.0,1
VNM,2011,37.9,1.4,41.9,1.7,0.2406776,-0.5448946,-0.23250720000000002,-0.6073088000000001,0.13269370000000003,0.1948463,-1.459163,0.14356670000000002,0.1122371,-0.5988311,0.1890884,0.1578555,5.1597357939999995,1525.115988,162.9145503,32.24441343,13.35460523,19.56775113,31.08,0.664,0.602,0.573,75.3,0.0,-7.0,1
VNM,2012,37.8,1.4,41.7,1.7,0.2219843,-0.5515949,-0.26984949999999996,-0.5280005,0.1369267,0.19622089999999998,-1.420069,0.13394979999999998,0.11214439999999999,-0.6687128999999999,0.2673587,0.1702858,4.156333781,1735.141276,156.55393030000002,33.55779331,13.28469452,19.221401,31.752,0.67,0.608,0.579,75.5,0.0,-7.0,1
VNM,2013,37.8,1.5,41.7,1.8,0.2280198,-0.5147952,-0.26564340000000003,-0.4782664000000001,0.13810160000000002,0.1933164,-1.3664,0.13073769999999998,0.11064120000000001,-0.6410623000000001,0.25057729999999995,0.1712972,4.317191047,1886.671896,165.09423700000002,33.19004024,13.33518588,17.96358637,32.429,0.675,0.614,0.585,75.7,0.0,-7.0,1
VNM,2014,37.8,1.6,41.8,1.9,0.1963862,-0.35981840000000004,-0.07045169999999999,-0.43620109999999995,0.1494797,0.2007356,-1.374715,0.1281766,0.1277946,-0.5876819999999999,-0.022347400000000003,0.1839047,4.872999042,2030.2619550000002,169.5345132,33.21439382,13.17879577,17.69919977,33.115,0.6779999999999999,0.613,0.591,75.9,0.0,,1
VNM,2015,37.9,1.7,41.9,2.1,0.20298339999999998,-0.33934699999999995,0.06739989999999998,-0.42619650000000003,0.1494522,0.2039497,-1.358865,0.1286815,0.1301282,-0.48272650000000006,0.0699705,0.1772616,5.571390342000001,2085.101484,178.7674147,33.25008073,13.6947269,16.992212,33.809,0.684,0.619,0.599,76.1,0.0,,1
VNM,2016,38.0,1.9,41.9,2.3,0.20779570000000003,0.0753607,0.0197048,-0.45247079999999995,0.16530870000000003,0.1956011,-1.374982,0.13536579999999998,0.1257896,-0.4537929,0.2335919,0.18546600000000002,5.12005124,2192.214539,184.6862783,32.71504218,14.26551386,16.31964409,34.51,0.6890000000000001,0.621,0.608,76.3,0.0,,1
IRN,1996,42.7,1.1,48.2,2.7,0.3738571,-0.9403389000000001,-0.6000683000000001,-0.4806068,0.2124291,0.1739037,-0.9513360999999999,0.2620766,0.2088098,-1.42351,-0.321899,0.31174650000000004,3.7344091460000004,1932.8049850000002,35.22129915,42.08253625,16.50554303,10.34647723,61.086999999999996,0.647,0.493,0.732,68.7,-2.0,-6.0,1
IRN,1998,42.5,1.1,47.9,2.7,0.34546279999999996,-0.6720464,-0.481518,-0.4518096,0.22430830000000002,0.22834770000000004,-0.8575995999999999,0.2313764,0.21444610000000003,-1.6355030000000002,-0.6903522,0.34072379999999997,0.8432979909999999,1723.8353670000001,29.22821965,32.50355341,16.89071244,11.55505789,62.588,0.659,0.514,0.733,69.4,-2.0,3.0,1
IRN,2000,42.3,1.1,47.6,2.7,0.34280900000000003,-0.5075057,-0.49161759999999993,-0.4012243,0.18462320000000002,0.2468684,-0.9323903,0.2569564,0.20788589999999998,-1.654209,-0.7263265999999999,0.3153277,4.53123959,1670.00947,41.25724746,40.30591016,16.63922502,9.068419327,64.042,0.67,0.53,0.737,70.1,-2.0,3.0,1
IRN,2002,41.9,1.1,47.1,2.7,0.3161064,-0.7775793000000001,-0.5403184,-0.19057520000000003,0.19253520000000002,0.190159,-1.075241,0.2020205,0.16710160000000002,-1.292133,-0.7745135999999999,0.22085300000000002,5.933302091,1911.6787920000002,48.17268655,45.50293488,15.09666321,7.825546897000001,65.468,0.6829999999999999,0.546,0.745,70.9,0.0,3.0,1
IRN,2003,41.5,1.1,46.8,2.7,0.3020468,-0.6429739000000001,-0.4676722,-0.2671599,0.19176410000000002,0.19872599999999999,-1.25318,0.20011170000000003,0.16962860000000002,-1.1772719999999999,-0.7805795999999999,0.1865632,7.396782151,2253.936132,50.67910578,45.05994955,14.79313534,7.451094561000001,66.172,0.6890000000000001,0.55,0.7559999999999999,71.2,0.0,3.0,1
IRN,2004,41.3,1.1,46.5,2.7,0.29348359999999996,-0.6649229999999999,-0.44303329999999996,-0.3893229,0.1753882,0.20093970000000003,-1.233033,0.18687920000000002,0.14447100000000002,-1.255103,-0.7629468,0.1876146,3.120610975,2756.198742,51.31385733,47.47047248,15.70243428,6.889578469,66.869,0.691,0.546,0.76,71.6,0.0,-6.0,1
IRN,2005,40.9,1.2,46.2,2.7,0.2874605,-0.8289269,-0.6156749,-0.4827623,0.17261529999999997,0.19679520000000003,-1.282151,0.1829748,0.1497854,-1.202849,-0.7847753000000001,0.1657072,1.990106181,3246.0510289999997,54.44049526,49.63724905,15.04149207,6.501382209,67.558,0.695,0.552,0.763,71.9,0.0,-6.0,1
IRN,2006,40.7,1.2,45.9,2.8,0.2575245,-0.9469781999999999,-0.5267531,-0.483629,0.1652256,0.22788490000000003,-1.500559,0.17125439999999997,0.1189883,-1.463337,-1.042582,0.194025,3.8205239730000002,3774.3578409999996,53.16735871,48.25990087,15.03350612,7.118211241,68.23899999999999,0.731,0.633,0.769,72.3,0.0,-6.0,1
IRN,2007,40.3,1.3,45.5,2.8,0.24812889999999999,-0.9749994000000001,-0.6080331999999999,-0.5483279999999999,0.1624418,0.223702,-1.554468,0.17209620000000003,0.11973980000000001,-1.616982,-0.9304648999999999,0.1963184,6.970587537,4904.666252,49.88730692,48.23566314,12.90761577,7.185568231,68.86399999999999,0.736,0.631,0.779,72.6,0.0,-6.0,1
IRN,2008,39.8,1.3,45.2,2.9,0.2524714,-0.9099693000000001,-0.6364359,-0.7754393,0.1532473,0.2227935,-1.569739,0.16875179999999998,0.11551320000000001,-1.63188,-0.9409824000000001,0.18898929999999997,-0.8391177329999999,5630.442995,48.22940277,47.66878878,12.968457800000001,6.122772591,69.458,0.741,0.64,0.778,73.0,0.0,-6.0,1
IRN,2009,39.3,1.4,44.9,2.8,0.25238520000000003,-0.9743366,-0.5548491,-0.8393843000000001,0.1524678,0.223545,-1.581752,0.18179289999999998,0.1174385,-1.7201099999999998,-1.56276,0.187199,-0.10654877900000001,5677.888522,43.69958022,43.096517299999995,13.27448939,6.924489615,70.045,0.747,0.6509999999999999,0.777,73.5,0.0,-7.0,1
IRN,2010,38.8,1.4,44.6,2.9,0.2435471,-1.0224959999999998,-0.47880200000000006,-0.9471514000000001,0.1580332,0.22700700000000001,-1.606163,0.17457899999999998,0.1145414,-1.70872,-1.630592,0.2048219,4.596446951,6603.212269,43.77064374,44.20937942,12.78390806,6.499390726000001,70.626,0.755,0.662,0.784,73.9,0.0,-7.0,1
IRN,2011,38.3,1.5,44.3,3.0,0.2406776,-0.9653564,-0.4329986,-0.8728954,0.14554679999999998,0.2218181,-1.583116,0.16145610000000002,0.1151031,-1.5206,-1.421768,0.19426529999999997,1.445852238,7818.057231999999,43.19129229999999,47.92205428,12.20960387,5.4472670039999995,71.2,0.7659999999999999,0.684,0.7859999999999999,74.4,0.0,-7.0,1
IRN,2012,37.8,1.5,43.9,3.1,0.2219843,-0.9158937,-0.5258461999999999,-0.7907248,0.1518776,0.2201627,-1.6002129999999999,0.1505817,0.1149035,-1.425133,-1.323926,0.21083690000000002,-8.553295826,7927.647542000001,47.3730557,43.34185294,14.4442318,7.618363371,71.755,0.7809999999999999,0.731,0.773,74.8,-1.0,-7.0,1
IRN,2013,37.7,1.7,43.9,3.2,0.2280198,-0.995814,-0.6768538000000001,-0.6871578,0.1519164,0.2154138,-1.608372,0.1483174,0.1119607,-1.493414,-1.249687,0.207754,-1.423452111,6111.440608,50.33139786,42.88103081,13.74564039,9.753665091,72.295,0.784,0.738,0.7709999999999999,75.2,-1.0,-7.0,1
IRN,2014,37.7,1.8,43.8,3.3,0.1963862,-1.056348,-0.4269208,-0.6192046999999999,0.167685,0.23483979999999996,-1.5807440000000001,0.14370929999999998,0.1298176,-1.457999,-0.8749877,0.2165663,3.274962297,5608.6025119999995,44.60442031,39.62275532,13.75049814,9.78225738,72.83,0.7879999999999999,0.738,0.7759999999999999,75.5,-1.0,,1
IRN,2015,,,,,0.20298339999999998,-0.9234834999999999,-0.20891590000000002,-0.6045842,0.1650574,0.22119539999999996,-1.513593,0.1452331,0.1317568,-1.3115709999999998,-0.9257017,0.200606,-2.611099313,4916.085938,39.01730070000001,32.96959372,12.37444491,10.48470358,73.358,0.789,0.741,0.772,75.7,-1.0,,1
IRN,2016,,,,,0.20779570000000003,-0.6790151999999999,-0.1914144,-0.7113884,0.18024079999999998,0.2113045,-1.343075,0.1489733,0.1269239,-1.2293690000000002,-0.8130754,0.2068994,11.868692,5265.906635,43.21446335,33.860119399999995,11.89556072,9.637366278,73.88,0.7959999999999999,0.741,0.789,76.0,-1.0,,1
GNB,1996,40.7,2.5,45.2,2.9,0.4219024,-1.6729060000000002,-1.409645,-1.194655,0.3238271,0.1816614,-0.9729233,0.315914,0.2254109,-0.8342023000000001,-1.539228,0.37140070000000003,9.391876543,243.43873419999997,42.3601715,10.90534727,6.975396395,54.24518424,34.742,,,0.395,51.3,-2.0,5.0,1
GNB,1998,40.6,2.3,45.0,2.7,0.381321,-1.8023060000000002,-1.263284,-1.21337,0.2704835,0.22912939999999998,-0.9439274,0.2709027,0.2491313,-1.249058,-1.856091,0.2907487,-29.46159254,178.8485197,50.28654212,12.47865353,9.142857142999999,61.41625616,35.488,,,0.371,51.9,-1.0,0.0,1
GNB,2000,40.4,2.2,44.8,2.6,0.397162,-1.3150979999999999,-1.0072020000000002,-1.103883,0.2334659,0.23742,-0.6383036999999999,0.2651166,0.2125009,-1.1719950000000001,-0.34994390000000003,0.2718243,3.305811837,308.1441193,54.87335091,14.10938893,,41.72867143,36.243,,,0.39,52.3,-1.0,5.0,1
GNB,2002,40.4,2.0,44.5,2.2,0.3945794,-1.1689829999999999,-1.089014,-1.011044,0.2359458,0.23165059999999998,-0.6587384,0.2621142,0.1960124,-0.9710209000000001,-0.7289578,0.2528096,-3.1436947039999996,331.4938718,41.18439956,16.15661162,,41.8319889,37.004,,,0.387,52.6,-1.0,5.0,1
GNB,2003,40.8,2.0,45.1,2.2,0.3311687,-1.140698,-1.224998,-1.148657,0.2309676,0.25106660000000003,-1.065574,0.2570763,0.19557220000000003,-0.8101195,-0.4940794,0.21418249999999997,-1.692528825,371.2198274,43.27161881,17.48574277,,42.34587922,37.387,,,0.384,52.8,-1.0,-1.0,1
GNB,2004,41.2,2.0,45.7,2.3,0.34618590000000005,-1.170883,-1.455491,-1.215099,0.21155729999999998,0.2298236,-0.8426626,0.22261860000000003,0.1961726,-1.069146,-0.3789593,0.2073059,0.39971387799999997,404.34913660000007,44.84511204,15.58787784,,41.99168143,37.772,,,0.386,53.1,-1.0,-1.0,1
GNB,2005,41.6,2.0,46.3,2.2,0.3538024,-1.250436,-1.3606280000000002,-1.152722,0.20910789999999999,0.22478539999999997,-0.4844251,0.21927020000000003,0.201511,-1.11762,-0.5646369000000001,0.177197,1.828858615,436.30201969999996,41.31838096,14.37857817,12.83100066,44.35828842,38.157,0.396,0.311,0.389,53.4,-1.0,6.0,1
GNB,2006,42.1,2.0,47.1,2.2,0.3563347,-1.245838,-1.102396,-1.087825,0.20562080000000002,0.2525685,-0.6288676999999999,0.22424520000000003,0.1579784,-0.9375241,-0.49518690000000004,0.21035820000000002,-0.11554685199999999,429.6222659,40.44919814,14.002462300000003,12.5719382,42.26040256,38.545,0.40399999999999997,0.325,0.39,53.7,-1.0,6.0,1
GNB,2007,42.7,2.1,47.8,2.5,0.3241605,-1.3138530000000002,-1.081759,-1.19099,0.2041824,0.2581502,-0.7123835000000001,0.2303127,0.1560265,-1.090201,-0.4599775,0.2125331,0.778428599,493.07049689999997,54.14182423,13.20012591,11.41816438,43.17569289,38.934,0.409,0.33399999999999996,0.392,54.0,-1.0,6.0,1
GNB,2008,43.2,2.1,48.6,2.4,0.326219,-1.3856760000000001,-1.041658,-1.180871,0.1915517,0.2429996,-0.7153731,0.2274092,0.15448610000000002,-1.198117,-0.709056,0.20588089999999998,0.6791406170000001,597.5763927,52.64204501,13.88156417,12.6121845,46.66771695,39.325,0.415,0.345,0.392,54.3,-1.0,6.0,1
GNB,2009,43.7,2.0,49.3,2.3,0.2968845,-1.335598,-1.029427,-1.195958,0.18935950000000001,0.2387049,-0.7591977,0.2394279,0.1537874,-1.1833129999999998,-0.6664873,0.2039251,0.7926238320000001,557.1716147999999,54.07187573,13.36106536,12.01169048,43.99991803,39.716,0.42100000000000004,0.354,0.39399999999999996,54.7,-1.0,6.0,1
GNB,2010,44.2,2.0,49.9,2.3,0.2993588,-1.331444,-1.029506,-1.155414,0.18349749999999998,0.2386132,-0.8229927,0.2280321,0.1517062,-1.138213,-0.6909543,0.20648350000000001,1.95357842,557.6321326000001,50.13040106,13.14174286,11.34204487,45.0880468,40.111,0.426,0.361,0.39799999999999996,55.0,-1.0,6.0,1
GNB,2011,,,,,0.3321653,-1.3063770000000001,-1.028708,-1.156242,0.1827441,0.2392638,-0.8534395,0.2243073,0.15006770000000003,-1.1236030000000001,-0.753626,0.2085234,5.291705532,702.7428804,56.62100801,12.40179205,11.0965332,45.02245856,40.508,0.435,0.371,0.40700000000000003,55.4,-1.0,6.0,1
GNB,2012,,,,,0.2662203,-1.522778,-1.2303979999999999,-1.278939,0.1802442,0.24101,-1.325706,0.1974356,0.1471045,-1.226237,-0.9652959000000001,0.22984290000000002,-4.284108831,616.4116862000001,41.17299284,13.54244509,12.21176126,46.89249801,40.908,0.43700000000000006,0.377,0.401,55.8,-1.0,1.0,1
GNB,2013,,,,,0.27790329999999996,-1.5855540000000001,-1.43311,-1.325588,0.1713986,0.2108911,-1.343437,0.20435870000000003,0.1359572,-1.2612219999999998,-0.8999275999999999,0.2233357,0.544731781,634.482446,44.08039118,14.42470654,12.68043325,44.13561101,41.31,0.44,0.384,0.39799999999999996,56.2,-1.0,1.0,1
GNB,2014,,,,,0.22736060000000002,-1.3252059999999999,-1.583007,-1.5384639999999998,0.18055870000000002,0.22341509999999998,-0.850448,0.1927285,0.1479873,-1.19097,-0.7064517,0.22079189999999999,-1.671171599,622.4817167,51.59301419,14.4150495,12.38172963,41.13234659,41.715,0.445,0.389,0.40399999999999997,56.6,-1.0,,1
GNB,2015,,,,,0.23850839999999998,-1.283541,-1.61309,-1.482593,0.1858398,0.21629339999999997,-0.7496253,0.18985429999999998,0.1460722,-1.203109,-0.5182164,0.2134094,3.399294497,603.1585129,59.78153675,12.25397134,10.70263964,46.78812527,42.123000000000005,0.449,0.389,0.408,57.0,-1.0,,1
GNB,2016,,,,,0.24296550000000003,-1.486802,-1.642998,-1.5522989999999999,0.2286551,0.2152604,-0.7345629,0.19045979999999998,0.14486970000000002,-1.235827,-0.44269390000000003,0.2165899,3.5660494480000002,661.0076548999999,57.81222441,12.55358405,11.32828211,46.34835901,42.533,0.45299999999999996,0.392,0.413,57.4,-1.0,,1
KHM,1996,,,,,0.4095134,-1.194369,-0.7247631,-1.019842,0.2194571,0.1791073,-0.7494724,0.27561379999999996,0.23647670000000004,-0.2279684,-1.102753,0.3204367,2.746695949,319.28637169999996,69.16156679999999,14.9885658,10.09532944,44.46307956,17.683,0.391,0.301,0.363,55.7,-2.0,1.0,1
KHM,1998,36.9,3.2,41.1,3.6,0.38408600000000004,-1.159139,-1.019837,-1.150196,0.2221514,0.23132689999999997,-0.815466,0.22292150000000002,0.2312887,-0.24128490000000002,-1.261917,0.3112105,1.957249505,268.9904186,75.619473,16.70908181,12.66115574,44.47995896,18.355,0.402,0.31,0.369,56.9,-2.0,2.0,1
KHM,2000,36.7,3.2,40.8,3.4,0.3783315,-1.059129,-0.8275169,-0.9583681999999999,0.177807,0.2019373,-0.7807828,0.22288920000000004,0.22915619999999998,-0.1867374,-0.7786390999999999,0.2801166,8.263891505,302.57716360000006,110.88529540000002,21.71482579,15.90695672,35.68562535,18.586,0.42,0.319,0.39299999999999996,58.4,-2.0,2.0,1
KHM,2002,36.5,3.2,40.5,3.5,0.3374409,-1.143052,-0.8083998,-1.009935,0.18771,0.18066429999999997,-0.7402998000000001,0.20606170000000001,0.1763108,-0.31187940000000003,-0.7276748000000001,0.23668609999999998,4.619701687,338.9872627,119.6929361,24.253860999999997,17.608154000000003,31.12904348,18.82,0.45299999999999996,0.369,0.406,60.3,0.0,2.0,1
KHM,2003,36.4,3.1,40.3,3.5,0.3164513,-1.253176,-0.85185,-0.9947600000000001,0.1906994,0.1777341,-0.8999627,0.20268370000000002,0.16568029999999997,-0.45491859999999995,-0.652526,0.1914817,6.662297758999999,362.3357077,123.0808122,24.98565248,18.20426909,31.97082205,18.937,0.466,0.382,0.41600000000000004,61.2,0.0,2.0,1
KHM,2004,36.3,3.0,40.2,3.3,0.3051023,-1.2797290000000001,-0.8856814000000001,-1.0617299999999998,0.17465479999999997,0.1860954,-0.8708252000000001,0.19198189999999998,0.1581914,-0.5114569,-0.4087539,0.196616,8.564587989,408.5138263,134.5114174,25.64542844,18.782792699999998,29.38975764,19.055,0.478,0.392,0.428,62.2,0.0,2.0,1
KHM,2005,36.2,3.0,40.0,3.3,0.293673,-1.233935,-0.9993225,-1.209747,0.1634597,0.1822228,-1.0173379999999999,0.1698139,0.1591754,-0.5291467,-0.3961752,0.1680269,11.48491556,474.1112278,136.8319301,24.99143036,17.8046665,30.71005759,19.174,0.49,0.4,0.444,63.1,0.0,2.0,1
KHM,2006,36.0,3.0,39.8,3.3,0.26050589999999996,-1.234537,-0.9666379999999999,-1.253652,0.1558995,0.18319979999999997,-0.9316459999999999,0.14291500000000001,0.12457370000000001,-0.612581,-0.3477237,0.1939481,9.091523383,539.7501687000001,144.6144535,26.18317012,18.56459349,30.05876192,19.293,0.502,0.409,0.457,63.9,1.0,2.0,1
KHM,2007,35.9,2.9,39.7,3.3,0.25411849999999997,-1.142244,-0.9037987,-1.145038,0.1582003,0.21118449999999997,-0.9279869000000001,0.15199089999999998,0.12430129999999999,-0.4819401,-0.3629849,0.195414,8.583123209,631.5248421,138.2681469,24.94428584,17.33274648,29.69654194,19.413,0.513,0.41600000000000004,0.47100000000000003,64.7,1.0,2.0,1
KHM,2008,35.8,2.9,39.6,3.1,0.2567917,-1.148304,-0.9887551,-1.231375,0.14767629999999998,0.2141059,-0.9711390999999999,0.14560309999999999,0.1161385,-0.44645379999999996,-0.3004693,0.1811948,5.124904661,745.6091807,133.3202594,22.37178985,15.34740177,32.75105777,19.570999999999998,0.521,0.424,0.47700000000000004,65.4,1.0,2.0,1
KHM,2009,35.6,2.9,39.3,3.2,0.2615881,-1.118063,-0.9450983000000001,-1.174739,0.1463634,0.20957119999999999,-0.9134476,0.14285179999999997,0.1184779,-0.48597219999999997,-0.5625602,0.1729851,-1.402999106,738.0547836000001,105.13847539999999,21.66174196,14.41717785,33.49071752,19.93,0.521,0.42200000000000004,0.475,66.0,1.0,2.0,1
KHM,2010,35.4,3.0,39.0,3.2,0.25432350000000004,-1.118508,-0.9429888000000001,-1.2430290000000002,0.14417220000000003,0.2121236,-0.9272553,0.1420953,0.1167346,-0.47534609999999994,-0.5009844,0.16924820000000002,4.344574274,785.5022829,113.6037182,21.86862448,14.69387986,33.87667876,20.294,0.537,0.45,0.48100000000000004,66.6,1.0,2.0,1
KHM,2011,35.2,2.9,38.7,3.3,0.250919,-1.04504,-0.862749,-1.238743,0.136078,0.2125572,-0.9141283000000001,0.150222,0.1163867,-0.5836288000000001,-0.3044197,0.1606547,5.381872448999999,882.2754926000001,113.5818435,22.141810600000003,15.17259358,34.55731403,20.663,0.546,0.46,0.488,67.0,1.0,2.0,1
KHM,2012,35.0,3.1,38.4,3.3,0.2312966,-0.9796743,-0.815832,-1.070102,0.1408318,0.2103901,-0.9614798000000001,0.1484624,0.11642069999999999,-0.34139709999999995,-0.1035772,0.17323129999999998,5.577863206,950.8803460000001,120.5974375,22.97645491,15.08786436,33.51960361,21.037,0.5529999999999999,0.467,0.496,67.5,1.0,2.0,1
KHM,2013,,,,,0.23834879999999997,-1.004117,-0.9061814,-1.0524280000000001,0.1404901,0.20508320000000002,-0.9809273000000001,0.14211729999999997,0.11320339999999998,-0.3383653,-0.1364361,0.17437950000000002,5.599972823,1013.420401,130.0464867,24.06765417,15.49057902,31.59506243,21.415,0.56,0.474,0.503,67.9,1.0,2.0,1
KHM,2014,,,,,0.2031569,-0.9552101000000001,-0.6889596,-1.137764,0.1520466,0.21368760000000003,-1.107751,0.14241729999999997,0.13183050000000002,-0.42316279999999995,0.0231748,0.189584,5.401782611000001,1093.496191,129.6122323,25.60686085,15.39756683,28.87130353,21.799,0.5660000000000001,0.479,0.511,68.3,1.0,,1
KHM,2015,,,,,0.2116103,-0.9784721,-0.6994551,-1.117988,0.1520256,0.21729110000000001,-1.122615,0.1425049,0.1343083,-0.5250493,0.0619423,0.18240710000000002,5.333233003,1162.90492,127.86406699999999,27.67957211,16.01377197,26.58036001,22.188000000000002,0.5710000000000001,0.479,0.518,68.6,1.0,,1
KHM,2016,,,,,0.21596729999999997,-1.063662,-0.694114,-1.272918,0.1687531,0.2081425,-1.106937,0.1495962,0.1298147,-0.4652204000000001,0.2110379,0.19308870000000003,5.368731942,1269.591257,126.950029,29.45196275,15.99518559,24.74266442,22.581999999999997,0.5760000000000001,0.483,0.526,69.0,2.0,,1
HND,1996,50.6,1.2,51.2,3.0,0.3738571,-0.9293492,-0.7439150999999999,-1.078811,0.1996079,0.1713758,-0.22276729999999997,0.2449065,0.19692920000000003,-0.6920494,-0.4701714,0.2881397,-1.004153828,887.6933677999999,115.4508476,31.00890473,20.23397012,20.2545671,43.442,0.534,0.389,0.517,69.3,0.0,6.0,1
HND,1998,51.0,1.2,51.5,3.0,0.34546279999999996,-0.918294,-0.5477310999999999,-0.9362539000000001,0.210277,0.21177939999999998,-0.0224338,0.21848320000000004,0.20537960000000002,-0.1279094,0.0311014,0.3046118,0.680786473,1023.460569,122.0504682,29.74401992,19.47765667,18.3139578,44.446999999999996,0.546,0.40299999999999997,0.525,70.0,0.0,6.0,1
HND,2000,51.4,1.2,51.9,3.1,0.34280900000000003,-0.9886417,-0.5240234,-0.9548938,0.1642183,0.2034165,-0.0986046,0.20620100000000002,0.1932439,-0.32388790000000006,-0.07854069999999999,0.24531060000000002,4.396932354,1080.462129,120.3921646,29.3809339,20.53561885,14.37252354,45.458,0.5539999999999999,0.418,0.524,70.5,0.0,7.0,1
HND,2002,52.0,1.1,52.3,3.0,0.3010781,-0.8364113999999999,-0.590724,-0.9709061999999999,0.17867370000000002,0.1763725,-0.1626548,0.18789370000000002,0.16667449999999998,-0.4053921,-0.25584090000000004,0.2136482,1.0987686079999999,1122.063575,117.99745449999999,27.26238826,19.89221672,12.18341274,46.61,0.563,0.434,0.525,71.0,0.0,7.0,1
